"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SSA","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",2502.54638676775,
"SSA","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",2571.22254252577,
"SSA","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",2642.19498783583,
"SSA","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",2715.18145956124,
"SSA","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",2790.32130662376,
"SSA","MEATCONSUMP","SHEEP","THND_TONNE","A","2026",2867.35659442857,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","1990",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","1991",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","1992",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","1993",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","1994",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","1995",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","1996",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","1997",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","1998",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","1999",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2000",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2001",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2002",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2003",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2004",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2005",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2006",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2007",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2008",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2009",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2010",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2011",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2012",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2013",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2014",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2015",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2016",0.00009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2017",0.0009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2018",0.0009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2019",0.0009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2020",0.0009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2021",0.0009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2022",0.0009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2023",0.0009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2024",0.0009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2025",0.0009,
"SDN","MEATCONSUMP","PIG","THND_TONNE","A","2026",0.0009,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","1990",713,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","1991",691,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","1992",808,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","1993",858,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","1994",945,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","1995",1001,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","1996",1047,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","1997",1089,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","1998",1161,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","1999",1249,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2000",1335,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2001",1465,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2002",1640,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2003",1786,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2004",1978,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2005",2275,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2006",2532,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2007",2674,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2008",2799,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2009",3058,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2010",3043,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2011",3118,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2012",3188,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2013",3344,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2014",3482,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2015",3441,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2016",3497,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2017",3548.53911441782,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2018",3607.51259412553,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2019",3682.74273875792,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2020",3740.18308057425,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2021",3789.81907745206,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2022",3847.81963425579,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2023",3925.19222531595,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2024",3992.50951279525,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2025",4041.42949882375,
"VNM","MEATCONSUMP","PIG","THND_TONNE","A","2026",4098.48957511166,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","1992",4278.848,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","1993",4006.307,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","1994",3805.007,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","1995",3304.497,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","1996",3201.924,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","1997",3219.442,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","1998",2947.76,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","1999",2508.128,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2000",2164.37432407837,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2001",2347.87681837082,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2002",2489.60567340851,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2003",2524.18475914001,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2004",2487.7686000824,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2005",2585.3,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2006",2442.8,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2007",2529.12175064087,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2008",2894.41568908691,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2009",2627.15591768203,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2010",2702.73968009949,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2011",2759.4513715744,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2012",2876.35214996338,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2013",2490.94230515999,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2014",2434.1508706248,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2015",2095.60157684731,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2016",2000.78870067141,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2017",2061.15514987748,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2018",2063.07554960275,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2019",2060.82449875178,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2020",2075.60195956953,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2021",2105.15851970766,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2022",2133.34076375551,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2023",2158.85733175723,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2024",2183.12591614812,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2025",2210.0697877623,
"RUS","MEATCONSUMP","BEEF","THND_TONNE","A","2026",2240.31616199221,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",174,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",165,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",162,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",165,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",168,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",169,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",170,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",171,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",172,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",174,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",164,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",198,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",213,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",202,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",211,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",219,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",232,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",243,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",260,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",274,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",245,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",145,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",156,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",170,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",180,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",190,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",192,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",197.51227839131,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",203.044467114622,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",208.64651762097,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",214.240108723195,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",219.800564723249,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",225.338031069435,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",230.908124909615,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",236.491831585231,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",242.069948170169,
"NGA","MEATCONSUMP","POULTRY","THND_TONNE","A","2026",247.609954893825,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","1990",20655.4850362,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","1991",19969.63684854,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","1992",19955.39964741,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","1993",20117.40718747,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","1994",20268.64863873,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","1995",20284.40895997,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","1996",20229.46658731,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","1997",20218.54940085,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","1998",21610.39983699,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","1999",20879.1035343,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2000",20426.78606525,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2001",20750.80824776,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2002",21064.98073198,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2003",20994.10546613,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2004",20667.353,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2005",20745.1839,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2006",20944.6318,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2007",21558.9148,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2008",21259.6403,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2009",20549.8934,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2010",20900.2868,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2011",20860.1496,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2012",20386.54977639,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2013",20176.70968159,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2014",20608.84479551,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2015",21186.37902195,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2016",20914.0944908,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2017",21082.3990180245,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2018",20798.7532074599,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2019",20710.2098338155,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2020",20951.8714356306,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2021",20968.4114241816,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2022",20852.894892084,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2023",20921.2010825952,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2024",21021.9414264932,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2025",21044.9380985665,
"EU28","MEATCONSUMP","PIG","THND_TONNE","A","2026",20926.7373120846,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","1990",2333,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","1991",2407.0000076294,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","1992",2441.0000076294,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","1993",2407,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","1994",2376,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","1995",2410.00001907349,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","1996",2506.9999961853,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","1997",2581.9999961853,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","1998",2652.0000038147,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","1999",2774,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2000",2870.9999961853,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2001",2966.0000038147,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2002",3211.22222137451,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2003",3217,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2004",3262,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2005",3467,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2006",3546.9999961853,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2007",3722.9999961853,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2008",3850.99999237061,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2009",3872.99999237061,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2010",3835.0000038147,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2011",3973.99999237061,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2012",4000.99998855591,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2013",4167.9999961853,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2014",4251,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2015",4236,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2016",4214,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2017",4327.35444123479,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2018",4383.25346564003,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2019",4453.78729361991,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2020",4560.45925733969,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2021",4710.04396865073,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2022",4866.51167727769,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2023",4999.97817888551,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2024",5129.22320986884,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2025",5255.43350123003,
"SSA","MEATCONSUMP","BEEF","THND_TONNE","A","2026",5388.68946649394,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","1990",9,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","1991",10,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","1992",9,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","1993",10,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","1994",10,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","1995",10,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","1996",10,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","1997",10,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","1998",10,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","1999",11,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2000",10,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2001",11,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2002",9,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2003",9,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2004",9,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2005",10,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2006",13,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2007",18,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2008",23,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2009",23,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2010",23,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2011",26,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2012",48,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2013",35,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2014",33,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2015",31.999998092651,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2016",31.999998092651,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2017",32.263654091812,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2018",33.314486764632,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2019",34.706059633972,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2020",36.247789820489,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2021",37.85601349125,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2022",39.490236494826,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2023",41.213626245136,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2024",43.02458196561,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2025",44.918622779672,
"ZMB","MEATCONSUMP","PIG","THND_TONNE","A","2026",46.897851740876,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",11,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",11,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",11,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",11,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",11,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",11,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",12,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",14,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",13,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",15,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",21,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",21,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",22,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",25,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",22,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",23,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",26,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",31,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",36,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",41,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",42,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",44,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",44,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",45,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",46,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",48,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",48,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",49.66614986689,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",52.462654152688,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",54.773743390993,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",56.818858386531,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",58.82007882664,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",60.906301583583,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",62.980661904256,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",65.145813268404,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",67.358551051806,
"GHA","MEATCONSUMP","SHEEP","THND_TONNE","A","2026",69.726352779519,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",165,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",170,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",174,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",181,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",206,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",222,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",238,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",270,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",290,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",312,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",337,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",366,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",372,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",377,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",386,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",394,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",406,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",415,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",423,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",433,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",458,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",222,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",340,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",472,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",481,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",487,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",488,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",502.861489803979,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",517.8398427033,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",533.139354959743,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",548.420916461442,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",563.505995608494,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",578.504968256159,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",593.636336416523,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",608.845605615974,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",624.03677823411,
"NGA","MEATCONSUMP","SHEEP","THND_TONNE","A","2026",639.060016994924,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","1990",107,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","1991",107,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","1992",112,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","1993",117,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","1994",122,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","1995",133,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","1996",138,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","1997",143,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","1998",147,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","1999",156,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2000",158,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2001",185,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2002",193,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2003",179,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2004",186,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2005",193,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2006",201,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2007",209,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2008",218,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2009",226,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2010",234,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2011",244,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2012",250,
